_id,usina,inverters[0].name,inverters[0].inverterdatetime,inverters[0].id,inverters[0].data.Device type code,inverters[0].data.Nominal active power_kW,inverters[0].data.Output type,inverters[0].data.Daily power yields_kWh,inverters[0].data.Total power yields_kWh,inverters[0].data.Total running time_h,inverters[0].data.Internal temperature_C,inverters[0].data.Total apparent power_VA,inverters[0].data.MPPT 1 voltage_V,inverters[0].data.MPPT 1 current_A,inverters[0].data.Total DC power_W,inverters[0].data.A-B line voltage/phase A voltage _V,inverters[0].data.B-C line Voltage/phase B Voltage_ V,inverters[0].data.C-A line Voltage/phase C Voltage_V,inverters[0].data.Phase A current_A,inverters[0].data.Phase B current_A,inverters[0].data.Phase C current_A,inverters[0].data.Total active power_W,inverters[0].data.Total reactive power_Var,inverters[0].data.Power factor,inverters[0].data.Grid frequency_Hz,inverters[0].data.Work state,inverters[0].data.Fault/Alarm time: Year,inverters[0].data.Fault/Alarm time: Month,inverters[0].data.Fault/Alarm time: Day,inverters[0].data.Fault/Alarm time: Hour,inverters[0].data.Fault/Alarm time: Minute,inverters[0].data.Fault/Alarm time: Second,inverters[0].data.Fault/Alarm code 1,inverters[0].data.Nominal reactive power_Var,inverters[0].data.Array insulation resistance_kohm,inverters[0].data.Active PowerRegulation Setpoint_W,inverters[0].data.Reactive Power Regulation Setpoint_Var,inverters[0].data.Daily running time,inverters[0].data.Present country,inverters[0].data.Monthly power yields_kWh,inverters[0].data.Work status1,inverters[0].data.Work status2,inverters[0].data.Negative voltage to the ground_V,inverters[0].data.Bus voltage_V,inverters[0].data.Grid frequency2_Hz,inverters[0].data.PID work state,inverters[0].data.PID alarm code,inverters[0].data.System clock: Year,inverters[0].data.System clock: Month,inverters[0].data.System clock: Day,inverters[0].data.System clock: Hour,inverters[0].data.System clock: Minute,inverters[0].data.System clock: Second,inverters[0].data.Start/Stop,inverters[0].data.Power limitation switch,inverters[0].data.Power limitation setting_%,inverters[0].data.Power factor setting,inverters[0].data.Reactive power adjustment mode,inverters[0].data.Reactive power percentage setting_%,inverters[0].data.Power limitation adjustment_kW,inverters[0].data.Reactive power adjustment _kVar,inverters[0].data.PID Recovery,inverters[0].data.Anti-PID,inverters[0].data.Full-Day PID
64e4a0b09c64ebaef1839b6b,Ribeirao_Bonito-SP,inverter111,2023-08-22 08:49:02-03:00,111,315,125,2,138.5,96276.8,1554,48.5,118030,1082.7,110.8,120109,622.8,621.6,623.1,109.2,109.3,109.2,118030,1296,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,133,66,18065.0,1,1,0.0,1082.7,60.03,0,0,2023.0,8.0,22.0,8.0,48.0,57.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4a29b9c64ebaef1839bbb,Ribeirao_Bonito-SP,inverter111,2023-08-22 08:57:13-03:00,111,315,125,2,154.9,96293.2,1554,49.5,119343,1083.8,111.8,121172,622.9,620.4,624.1,110.3,110.5,110.5,119343,1196,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,141,66,18081.4,1,1,0.0,1083.8,60.02,0,0,2023.0,8.0,22.0,8.0,57.0,10.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4a48b9c64ebaef1839c0b,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:05:30-03:00,111,315,125,2,171.4,96309.7,1554,50.6,120182,1080.2,112.9,122012,628.1,625.6,629.4,110.2,110.4,110.4,120182,-149,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,150,66,18097.9,1,1,0.0,1080.2,60.0,0,0,2023.0,8.0,22.0,9.0,5.0,24.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4a6859c64ebaef1839c5b,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:13:55-03:00,111,315,125,2,188.3,96326.6,1555,51.6,120292,1078.5,113.3,122357,627.7,626.4,629.9,110.5,110.4,110.4,120292,-1359,1.0,59.9,131073,0,0,0,0,0,0,0,75,4411,125000,0,158,66,18114.8,1,1,0.0,1072.4,59.94,0,0,2023.0,8.0,22.0,9.0,13.0,51.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4a8799c64ebaef1839cab,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:22:16-03:00,111,315,125,2,205.1,96343.4,1555,52.2,120753,1077.9,113.9,122744,629.4,627.9,630.0,110.6,110.7,110.5,120753,1248,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,166,66,18131.6,1,1,0.0,1077.9,60.03,0,0,2023.0,8.0,22.0,9.0,22.0,12.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4aa609c64ebaef1839cfb,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:30:23-03:00,111,315,125,2,221.4,96359.7,1555,52.9,121945,1083.5,114.2,123802,629.4,626.5,629.6,111.8,111.8,112.0,121945,-786,1.0,59.9,131073,0,0,0,0,0,0,0,75,4411,125000,0,174,66,18147.9,1,1,0.0,1083.5,59.99,0,0,2023.0,8.0,22.0,9.0,30.0,19.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4ac4d9c64ebaef1839d4b,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:38:36-03:00,111,315,125,2,238.2,96376.5,1555,53.6,122042,1080.5,114.6,123901,630.2,627.2,630.2,111.7,111.7,111.9,122042,-688,1.0,59.9,131073,0,0,0,0,0,0,0,75,4411,125000,0,183,66,18164.7,1,1,0.0,1080.5,59.99,0,0,2023.0,8.0,22.0,9.0,38.0,32.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4ae489c64ebaef1839d9b,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:47:02-03:00,111,315,125,2,255.1,96393.5,1555,54.2,121613,1074.6,115.1,123621,627.2,626.6,628.3,111.7,111.7,111.6,121613,984,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,191,66,18181.7,1,1,0.0,1074.6,60.01,0,0,2023.0,8.0,22.0,9.0,46.0,59.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4b03f9c64ebaef1839deb,Ribeirao_Bonito-SP,inverter111,2023-08-22 09:55:26-03:00,111,315,125,2,272.1,96410.4,1555,54.8,122239,1072.4,115.8,124294,628.6,626.4,629.0,112.1,112.3,112.2,122239,-1045,1.0,59.9,131073,0,0,0,0,0,0,0,75,4411,125000,0,199,66,18198.6,1,1,0.0,1074.4,59.96,0,0,2023.0,8.0,22.0,9.0,55.0,21.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4b2329c64ebaef1839e3b,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:03:45-03:00,111,315,125,2,289.3,96427.6,1555,55.2,122140,1072.4,115.8,124291,627.7,626.0,628.3,112.2,112.2,112.1,122140,1324,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,208,66,18215.8,1,1,0.0,1072.4,60.03,0,0,2023.0,8.0,22.0,10.0,3.0,41.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4b4339c64ebaef1839e8b,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:12:17-03:00,111,315,125,2,306.7,96445.0,1556,55.5,122616,1076.9,115.6,124618,627.7,625.2,629.3,112.6,112.8,112.6,122616,-837,1.0,59.9,131073,0,0,0,0,0,0,0,75,4411,125000,0,216,66,18233.2,1,1,0.0,1076.9,59.98,0,0,2023.0,8.0,22.0,10.0,12.0,13.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4b6289c64ebaef1839edb,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:20:39-03:00,111,315,125,2,323.8,96462.1,1556,55.8,122459,1077.3,115.6,124605,628.3,627.1,629.1,112.4,112.4,112.3,122459,1070,1.0,60.0,131073,0,0,0,0,0,0,0,75,4411,125000,0,225,66,18250.3,1,1,0.0,1077.3,60.01,0,0,2023.0,8.0,22.0,10.0,20.0,34.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4b81e9c64ebaef1839f2b,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:29:00-03:00,111,315,125,2,327.0,96465.3,1556,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,4411,125000,0,226,66,18253.5,0,4,0.0,0.0,0.0,0,0,2023.0,8.0,22.0,10.0,28.0,54.0,207.0,0.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4ba089c64ebaef1839f7b,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:37:10-03:00,111,315,125,2,327.0,96465.3,1556,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,4411,125000,0,226,66,18253.5,0,4,0.0,0.0,0.0,0,0,2023.0,8.0,22.0,10.0,37.0,5.0,207.0,0.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4bc009c64ebaef1839fcb,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:45:35-03:00,111,315,125,2,338.3,96476.7,1556,51.6,119729,1063.1,114.5,121765,627.3,626.1,629.0,110.0,110.0,109.9,119729,1090,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,233,66,18264.9,1,1,0.0,1060.3,60.02,0,0,2023.0,8.0,22.0,10.0,45.0,28.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4bde89c64ebaef183a01b,Ribeirao_Bonito-SP,inverter111,2023-08-22 10:53:43-03:00,111,315,125,2,354.6,96492.9,1556,53.1,119892,1066.4,114.3,121900,628.0,625.0,629.4,110.1,110.0,110.2,119892,-505,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,241,66,18281.1,1,1,0.0,1066.4,59.98,0,0,2023.0,8.0,22.0,10.0,53.0,37.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4bfcb9c64ebaef183a06b,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:01:45-03:00,111,315,125,2,370.6,96508.9,1556,54.2,119347,1068.1,113.6,121379,627.8,625.9,630.3,109.4,109.6,109.5,119347,-692,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,249,66,18297.1,1,1,0.0,1068.1,59.99,0,0,2023.0,8.0,22.0,11.0,1.0,40.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4c1bb9c64ebaef183a0bb,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:10:02-03:00,111,315,125,2,387.0,96525.3,1556,55.0,119283,1070.5,113.2,121180,627.9,627.0,630.7,109.3,109.3,109.5,119283,-960,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,257,66,18313.5,1,1,0.0,1070.5,59.97,0,0,2023.0,8.0,22.0,11.0,9.0,56.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4c3ac9c64ebaef183a10b,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:18:18-03:00,111,315,125,2,403.5,96541.8,1556,55.9,118077,1066.7,112.5,120048,626.9,625.1,627.9,108.6,108.5,108.6,118077,640,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,266,66,18330.0,1,1,0.0,1066.7,60.0,0,0,2023.0,8.0,22.0,11.0,18.0,12.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4c5869c64ebaef183a15b,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:26:13-03:00,111,315,125,2,419.1,96557.4,1556,56.3,118139,1067.0,112.5,120119,628.6,626.4,629.0,108.4,108.5,108.3,118139,1144,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,273,66,18345.6,1,1,0.0,1065.0,60.01,0,0,2023.0,8.0,22.0,11.0,26.0,5.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4c7679c64ebaef183a1ab,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:34:14-03:00,111,315,125,2,434.9,96573.2,1557,56.7,118153,1067.5,112.5,120099,627.7,626.6,630.3,108.3,108.4,108.5,118153,1168,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,281,66,18361.4,1,1,0.0,1067.5,60.02,0,0,2023.0,8.0,22.0,11.0,34.0,8.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4c94c9c64ebaef183a1fb,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:42:18-03:00,111,315,125,2,450.7,96589.1,1557,56.7,117873,1067.6,112.1,119787,629.1,628.2,631.7,107.9,107.8,107.9,117873,900,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,290,66,18377.3,1,1,0.0,1069.9,60.01,0,0,2023.0,8.0,22.0,11.0,42.0,13.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4cb279c64ebaef183a24b,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:50:14-03:00,111,315,125,2,466.3,96604.6,1557,57.2,117462,1065.0,112.0,119368,630.2,629.2,631.5,107.3,107.5,107.4,117462,1045,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,297,66,18392.8,1,1,0.0,1065.0,60.01,0,0,2023.0,8.0,22.0,11.0,50.0,8.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4cd299c64ebaef183a29b,Ribeirao_Bonito-SP,inverter111,2023-08-22 11:58:47-03:00,111,315,125,2,483.0,96621.3,1557,57.8,116715,1066.1,111.2,118597,630.4,628.0,632.3,106.8,106.6,106.7,116715,1637,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,306,66,18409.5,1,1,0.0,1066.1,60.05,0,0,2023.0,8.0,22.0,11.0,58.0,43.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4cf5c9c64ebaef183a2eb,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:08:10-03:00,111,315,125,2,500.5,96638.8,1557,58.0,116930,1064.5,111.5,118737,630.3,628.5,631.2,107.0,106.9,107.0,116930,-674,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,315,66,18427.0,1,1,0.0,1064.5,59.99,0,0,2023.0,8.0,22.0,12.0,8.0,6.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4d15c9c64ebaef183a33b,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:16:42-03:00,111,315,125,2,517.7,96656.0,1557,57.8,116187,1061.3,111.1,117956,630.7,628.1,631.5,106.3,106.2,106.3,116187,-965,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,324,66,18444.2,1,1,0.0,1061.3,59.97,0,0,2023.0,8.0,22.0,12.0,16.0,36.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4d3569c64ebaef183a38b,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:25:08-03:00,111,315,125,2,534.1,96672.4,1557,57.9,116448,1067.0,110.9,118385,629.2,627.5,631.7,106.6,106.6,106.7,116448,1251,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,332,66,18460.6,1,1,0.0,1067.0,60.03,0,0,2023.0,8.0,22.0,12.0,25.0,4.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4d53c9c64ebaef183a3db,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:33:15-03:00,111,315,125,2,549.8,96688.1,1558,58.0,116775,1065.3,111.3,118563,630.4,628.7,631.2,106.8,106.7,106.8,116775,-634,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,340,66,18476.3,1,1,0.0,1065.3,59.99,0,0,2023.0,8.0,22.0,12.0,33.0,11.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4d7259c64ebaef183a42b,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:41:24-03:00,111,315,125,2,565.6,96703.9,1558,58.4,116905,1066.7,111.3,118830,628.9,627.5,629.8,107.2,107.1,107.1,116905,1043,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,349,66,18492.1,1,1,0.0,1066.7,60.01,0,0,2023.0,8.0,22.0,12.0,41.0,15.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4d90d9c64ebaef183a47b,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:49:31-03:00,111,315,125,2,581.5,96719.8,1558,58.9,116387,1060.3,111.5,118249,629.0,627.9,630.9,106.6,106.7,106.5,116387,968,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,357,66,18508.0,1,1,0.0,1060.3,60.01,0,0,2023.0,8.0,22.0,12.0,49.0,27.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4db019c64ebaef183a4cb,Ribeirao_Bonito-SP,inverter111,2023-08-22 12:57:51-03:00,111,315,125,2,597.5,96735.8,1558,59.3,116104,1055.1,111.7,117897,628.7,626.6,630.7,106.3,106.5,106.5,116104,-864,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,365,66,18524.0,1,1,0.0,1055.1,59.97,0,0,2023.0,8.0,22.0,12.0,57.0,48.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4dcf79c64ebaef183a51b,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:06:13-03:00,111,315,125,2,613.7,96752.0,1558,59.4,116048,1055.0,111.7,117850,627.6,625.8,630.4,106.4,106.6,106.5,116048,-1180,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,373,66,18540.2,1,1,0.0,1055.0,59.95,0,0,2023.0,8.0,22.0,13.0,6.0,10.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4dee69c64ebaef183a56b,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:14:29-03:00,111,315,125,2,629.7,96768.0,1558,59.5,116393,1057.1,111.9,118247,626.5,624.8,627.8,107.1,107.0,107.0,116393,1338,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,382,66,18556.2,1,1,0.0,1057.1,60.04,0,0,2023.0,8.0,22.0,13.0,14.0,25.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4e0da9c64ebaef183a5bb,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:22:49-03:00,111,315,125,2,645.8,96784.1,1558,59.4,116552,1054.0,112.3,118427,626.5,625.5,628.4,107.2,107.1,107.1,116552,880,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,390,66,18572.3,1,1,0.0,1054.0,60.0,0,0,2023.0,8.0,22.0,13.0,22.0,44.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4e2de9c64ebaef183a60b,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:31:24-03:00,111,315,125,2,662.7,96801.1,1559,59.5,116502,1054.0,112.2,118301,628.6,625.6,629.9,106.9,106.9,107.0,116502,-589,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,399,66,18589.3,1,1,0.0,1054.0,60.0,0,0,2023.0,8.0,22.0,13.0,31.0,21.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4e4df9c64ebaef183a65b,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:39:58-03:00,111,315,125,2,679.3,96817.6,1559,59.2,116751,1054.2,112.5,118701,626.0,623.8,628.0,107.4,107.6,107.5,116751,1129,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,407,66,18605.8,1,1,0.0,1054.2,60.02,0,0,2023.0,8.0,22.0,13.0,39.0,55.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4e6e99c64ebaef183a6ab,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:48:40-03:00,111,315,125,2,696.0,96834.3,1559,59.4,117407,1051.9,113.3,119207,628.3,625.0,628.7,107.7,107.9,107.9,117407,-953,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,416,66,18622.5,1,1,0.0,1051.9,59.97,0,0,2023.0,8.0,22.0,13.0,48.0,37.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4e8e39c64ebaef183a6fb,Ribeirao_Bonito-SP,inverter111,2023-08-22 13:57:05-03:00,111,315,125,2,712.7,96851.0,1559,60.1,117064,1052.9,112.9,118977,626.1,625.1,627.4,107.8,107.8,107.7,117064,624,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,424,66,18639.2,1,1,0.0,1052.9,60.0,0,0,2023.0,8.0,22.0,13.0,57.0,0.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4eac09c64ebaef183a74b,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:05:03-03:00,111,315,125,2,728.4,96866.7,1559,60.6,117740,1057.5,113.1,119701,626.3,624.5,628.5,108.2,108.4,108.3,117740,-939,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,432,66,18654.9,1,1,0.0,1057.5,59.97,0,0,2023.0,8.0,22.0,14.0,5.0,0.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4ecb99c64ebaef183a79b,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:13:28-03:00,111,315,125,2,744.8,96883.1,1559,61.3,117110,1050.2,113.3,119052,624.5,622.1,626.4,108.1,108.0,108.1,117110,977,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,441,66,18671.3,1,1,0.0,1050.2,60.01,0,0,2023.0,8.0,22.0,14.0,13.0,24.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4eeab9c64ebaef183a7eb,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:21:45-03:00,111,315,125,2,760.7,96899.0,1559,61.2,117850,1048.6,114.1,119674,625.6,622.6,626.4,108.7,108.7,108.6,117850,-785,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,449,66,18687.2,1,1,0.0,1048.6,59.98,0,0,2023.0,8.0,22.0,14.0,21.0,36.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4f08f9c64ebaef183a83b,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:29:49-03:00,111,315,125,2,776.6,96914.9,1560,60.0,116863,1044.5,113.6,118693,624.3,622.5,626.4,107.8,107.9,107.8,116863,1234,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,457,66,18703.1,1,1,0.0,1044.5,60.03,0,0,2023.0,8.0,22.0,14.0,29.0,46.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4f26d9c64ebaef183a88b,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:37:48-03:00,111,315,125,2,792.4,96930.7,1560,57.6,117150,1046.5,113.7,119025,622.7,621.4,625.2,108.3,108.3,108.5,117150,-650,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,465,66,18718.9,1,1,0.0,1046.5,59.98,0,0,2023.0,8.0,22.0,14.0,37.0,44.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4f45c9c64ebaef183a8db,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:46:02-03:00,111,315,125,2,807.7,96946.9,1560,59.4,117311,1050.8,113.5,119305,623.6,622.1,624.0,108.5,108.4,108.4,117311,1052,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,473,66,18734.8,1,1,0.0,1050.3,60.01,0,0,2023.0,8.0,22.0,14.0,45.0,59.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4f6419c64ebaef183a92b,Ribeirao_Bonito-SP,inverter111,2023-08-22 14:54:08-03:00,111,315,125,2,824.2,96962.5,1560,61.6,115995,1044.5,112.7,117761,623.1,622.3,623.7,107.3,107.3,107.2,115995,-602,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,481,66,18750.7,1,1,0.0,1044.5,59.99,0,0,2023.0,8.0,22.0,14.0,54.0,4.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4f8329c64ebaef183a97b,Ribeirao_Bonito-SP,inverter111,2023-08-22 15:02:24-03:00,111,315,125,2,840.1,96978.4,1560,62.3,115705,1042.0,112.7,117576,622.7,620.1,623.8,107.2,107.1,107.1,115705,1258,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,490,66,18766.6,1,1,0.0,1042.0,60.02,0,0,2023.0,8.0,22.0,15.0,2.0,21.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4fa1b9c64ebaef183a9cb,Ribeirao_Bonito-SP,inverter111,2023-08-22 15:10:34-03:00,111,315,125,2,855.8,96994.1,1560,63.3,114857,1042.0,111.9,116614,624.0,621.1,624.4,106.2,106.1,106.3,114857,885,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,498,66,18782.3,1,1,0.0,1042.0,60.0,0,0,2023.0,8.0,22.0,15.0,10.0,31.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4fc169c64ebaef183aa1b,Ribeirao_Bonito-SP,inverter111,2023-08-22 15:19:00-03:00,111,315,125,2,872.0,97010.3,1560,63.2,114245,1041.3,111.3,115985,625.0,622.0,626.0,105.4,105.4,105.6,114245,-503,1.0,60.0,131073,0,0,0,0,0,0,0,75,3928,125000,0,506,66,18798.5,1,1,0.0,1041.3,60.0,0,0,2023.0,8.0,22.0,15.0,18.0,57.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64e4fe0f9c64ebaef183aa6b,Ribeirao_Bonito-SP,inverter111,2023-08-22 15:27:25-03:00,111,315,125,2,887.6,97025.7,1560,64.1,110430,1031.9,108.6,112131,623.1,622.1,623.4,102.2,102.1,102.2,110430,-1030,1.0,59.9,131073,0,0,0,0,0,0,0,75,3928,125000,0,514,66,18813.9,1,1,0.0,1032.8,59.97,0,0,2023.0,8.0,22.0,15.0,27.0,22.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
